"node_id","macro_comunidad","micro_comunidad","modulo_superior_detectado","final_module"
2626,3,74,3,59
2627,3,67,3,80
2628,3,71,3,69
2629,3,66,3,66
2630,3,80,3,64
2631,3,63,3,83
2632,3,82,3,61
2633,3,66,3,66
2634,3,73,3,73
2635,3,69,3,74
2636,3,66,3,66
2637,3,81,3,85
2638,3,71,3,69
2639,3,73,3,73
2640,3,81,3,85
2641,3,77,3,57
2642,3,80,3,64
2643,3,84,3,78
2644,3,73,3,73
2645,3,82,3,61
2646,3,71,3,69
2647,3,69,3,74
2648,3,67,3,80
2649,3,69,3,74
2650,3,81,3,85
2651,3,66,3,66
2652,3,68,3,65
2653,3,75,3,62
2654,3,64,3,79
2655,3,72,3,63
2656,3,76,3,67
2657,3,63,3,83
2658,3,60,3,82
2659,3,83,3,60
2660,3,78,3,76
2661,3,74,3,59
2662,3,69,3,74
2663,3,78,3,76
2664,3,68,3,65
2665,3,72,3,63
2666,3,65,3,77
2667,3,84,3,78
2668,3,84,3,78
2669,3,83,3,60
2670,3,62,3,72
2671,3,73,3,73
2672,3,77,3,57
2673,3,70,3,70
2674,3,61,3,71
2675,3,62,3,72
2676,3,74,3,59
2677,3,85,3,81
2678,3,61,3,71
2679,3,84,3,78
2680,3,59,3,68
2681,3,62,3,72
2682,3,62,3,72
2683,3,79,3,58
2684,3,58,3,75
2685,3,78,3,76
2686,3,84,3,78
2687,3,70,3,70
2688,3,73,3,73
2689,3,73,3,73
2690,3,67,3,80
2691,3,74,3,59
2692,3,81,3,85
2693,3,81,3,85
2694,3,57,3,84
2695,3,72,3,63
2696,3,74,3,59
2697,3,74,3,59
2698,3,57,3,84
2699,3,67,3,80
2700,3,60,3,82
2701,3,82,3,61
2702,3,57,3,84
2703,3,58,3,75
2704,3,83,3,60
2705,3,83,3,60
2706,3,82,3,61
2707,3,72,3,63
2708,3,73,3,73
2709,3,59,3,68
2710,3,67,3,80
2711,3,84,3,78
2712,3,60,3,82
2713,3,62,3,72
2714,3,58,3,75
2715,3,81,3,85
2716,3,67,3,80
2717,3,65,3,77
2718,3,59,3,68
2719,3,78,3,76
2720,3,74,3,59
2721,3,73,3,73
2722,3,81,3,85
2723,3,61,3,71
2724,3,84,3,78
2725,3,60,3,82
2726,3,72,3,63
2727,3,58,3,75
2728,3,73,3,73
2729,3,72,3,63
2730,3,61,3,71
2731,3,72,3,63
2732,3,60,3,82
2733,3,58,3,75
2734,3,69,3,74
2735,3,81,3,85
2736,3,72,3,63
2737,3,60,3,82
2738,3,74,3,59
2739,3,65,3,77
2740,3,83,3,60
2741,3,65,3,77
2742,3,68,3,65
2743,3,66,3,66
2744,3,57,3,84
2745,3,59,3,68
2746,3,81,3,85
2747,3,62,3,72
2748,3,75,3,62
2749,3,84,3,78
2750,3,60,3,82
2751,3,69,3,74
2752,3,60,3,82
2753,3,58,3,75
2754,3,58,3,75
2755,3,60,3,82
2756,3,58,3,75
2757,3,77,3,57
2758,3,83,3,60
2759,3,61,3,71
2760,3,75,3,62
2761,3,72,3,63
2762,3,73,3,73
2763,3,83,3,60
2764,3,61,3,71
2765,3,75,3,62
2766,3,81,3,85
2767,3,74,3,59
2768,3,81,3,85
2769,3,84,3,78
2770,3,72,3,63
2771,3,81,3,85
2772,3,75,3,62
2773,3,57,3,84
2774,3,66,3,66
2775,3,59,3,68
2776,3,69,3,74
2777,3,60,3,82
2778,3,67,3,80
2779,3,62,3,72
2780,3,84,3,78
2781,3,80,3,64
2782,3,83,3,60
2783,3,81,3,85
2784,3,80,3,64
2785,3,57,3,84
2786,3,69,3,74
2787,3,80,3,64
2788,3,69,3,74
2789,3,69,3,74
2790,3,80,3,64
2791,3,74,3,59
2792,3,82,3,61
2793,3,60,3,82
2794,3,83,3,60
2795,3,69,3,74
2796,3,75,3,62
2797,3,61,3,71
2798,3,75,3,62
2799,3,66,3,66
2800,3,81,3,85
2801,3,74,3,59
2802,3,66,3,66
2803,3,81,3,85
2804,3,61,3,71
2805,3,62,3,72
2806,3,61,3,71
2807,3,83,3,60
2808,3,61,3,71
2809,3,80,3,64
2810,3,75,3,62
2811,3,83,3,60
2812,3,81,3,85
2813,3,62,3,72
2814,3,77,3,57
2815,3,84,3,78
2816,3,69,3,74
2817,3,62,3,72
2818,3,75,3,62
2819,3,57,3,84
2820,3,77,3,57
2821,3,61,3,71
2822,3,83,3,60
2823,3,73,3,73
2824,3,69,3,74
2825,3,57,3,84
2826,3,81,3,85
2827,3,74,3,59
2828,3,62,3,72
2829,3,80,3,64
2830,3,83,3,60
2831,3,69,3,74
2832,3,81,3,85
2833,3,74,3,59
2834,3,57,3,84
2835,3,66,3,66
2836,3,73,3,73
2837,3,57,3,84
2838,3,84,3,78
2839,3,84,3,78
2840,3,62,3,72
2841,3,61,3,71
2842,3,75,3,62
2843,3,74,3,59
2844,3,74,3,59
2845,3,57,3,84
2846,3,84,3,78
2847,4,96,4,86
2848,4,94,4,87
2849,4,86,4,88
2850,4,98,4,89
2851,4,88,4,90
2852,4,99,4,91
2853,4,100,4,92
2854,4,86,4,88
2855,4,87,4,93
2856,4,105,4,94
2857,4,99,4,91
2858,4,99,4,91
2859,4,103,4,95
2860,4,98,4,89
2861,4,105,4,94
2862,4,86,4,88
2863,4,97,4,96
2864,4,86,4,88
2865,4,99,4,91
2866,4,99,4,91
2867,4,94,4,87
2868,4,99,4,91
2869,4,104,4,97
2870,4,86,4,88
2871,4,87,4,93
2872,4,99,4,91
2873,4,103,4,95
2874,4,90,4,98
2875,4,94,4,87
2876,4,102,4,99
2877,4,95,4,100
2878,4,105,4,94
2879,4,91,4,101
2880,4,90,4,98
2881,4,100,4,92
2882,4,94,4,87
2883,4,101,4,102
2884,4,92,4,103
2885,4,86,4,88
2886,4,106,4,104
2887,4,88,4,90
2888,4,104,4,97
2889,4,97,4,96
2890,4,94,4,87
2891,4,103,4,95
2892,4,103,4,95
2893,4,103,4,95
2894,4,88,4,90
2895,4,103,4,95
2896,4,98,4,89
2897,4,100,4,92
2898,4,90,4,98
2899,4,87,4,93
2900,4,95,4,100
2901,4,105,4,94
2902,4,100,4,92
2903,4,87,4,93
2904,4,106,4,104
2905,4,101,4,102
2906,4,103,4,95
2907,4,93,4,105
2908,4,102,4,99
2909,4,97,4,96
2910,4,96,4,86
2911,4,100,4,92
2912,4,93,4,105
2913,4,105,4,94
2914,4,95,4,100
2915,4,89,4,106
2916,4,93,4,105
2917,4,86,4,88
2918,4,94,4,87
2919,4,97,4,96
2920,4,98,4,89
2921,4,89,4,106
2922,4,104,4,97
2923,4,89,4,106
2924,4,94,4,87
2925,4,91,4,101
2926,4,88,4,90
2927,4,86,4,88
2928,4,90,4,98
2929,4,97,4,96
2930,4,89,4,106
2931,4,96,4,86
2932,4,101,4,102
2933,4,92,4,103
2934,4,100,4,92
2935,4,102,4,99
2936,4,99,4,91
2937,4,88,4,90
2938,4,97,4,96
2939,4,93,4,105
2940,4,98,4,89
2941,4,106,4,104
2942,4,86,4,88
2943,4,106,4,104
2944,4,86,4,88
2945,4,106,4,104
2946,4,88,4,90
2947,4,101,4,102
2948,4,101,4,102
2949,4,89,4,106
2950,4,102,4,99
2951,4,89,4,106
2952,4,93,4,105
2953,4,97,4,96
2954,4,103,4,95
2955,4,90,4,98
2956,4,88,4,90
2957,4,90,4,98
2958,4,96,4,86
2959,4,102,4,99
2960,4,94,4,87
2961,4,88,4,90
2962,4,88,4,90
2963,4,95,4,100
2964,4,99,4,91
2965,4,86,4,88
2966,4,87,4,93
2967,4,99,4,91
2968,4,89,4,106
2969,4,103,4,95
2970,4,89,4,106
2971,4,96,4,86
2972,4,98,4,89
2973,4,104,4,97
2974,4,97,4,96
2975,4,89,4,106
2976,4,99,4,91
2977,4,94,4,87
2978,4,92,4,103
2979,4,102,4,99
2980,4,92,4,103
2981,4,102,4,99
2982,4,99,4,91
2983,4,90,4,98
2984,4,97,4,96
2985,4,89,4,106
2986,4,93,4,105
2987,4,97,4,96
2988,4,98,4,89
2989,4,102,4,99
2990,4,103,4,95
2991,4,94,4,87
2992,4,87,4,93
2993,4,92,4,103
2994,4,87,4,93
2995,4,102,4,99
2996,4,100,4,92
2997,4,104,4,97
2998,4,91,4,101
2999,4,104,4,97
3000,4,89,4,106
3001,4,94,4,87
3002,4,91,4,101
3003,4,89,4,106
3004,4,96,4,86
3005,4,88,4,90
3006,4,94,4,87
3007,4,95,4,100
3008,4,86,4,88
3009,4,103,4,95
3010,4,97,4,96
3011,4,90,4,98
3012,4,87,4,93
3013,4,87,4,93
3014,4,106,4,104
3015,4,100,4,92
3016,4,99,4,91
3017,4,93,4,105
3018,4,94,4,87
3019,4,98,4,89
3020,4,104,4,97
3021,4,88,4,90
3022,4,99,4,91
3023,4,92,4,103
3024,4,103,4,95
3025,4,98,4,89
3026,4,94,4,87
3027,4,88,4,90
3028,4,86,4,88
3029,4,101,4,102
3030,4,104,4,97
3031,4,97,4,96
3032,4,105,4,94
3033,4,89,4,106
3034,4,98,4,89
3035,4,90,4,98
3036,4,87,4,93
3037,4,87,4,93
3038,4,86,4,88
3039,4,86,4,88
3040,4,104,4,97
3041,4,103,4,95
3042,4,98,4,89
3043,4,99,4,91
3044,4,89,4,106
3045,4,92,4,103
3046,4,92,4,103
3047,4,88,4,90
3048,4,96,4,86
3049,4,94,4,87
3050,4,97,4,96
3051,4,94,4,87
3052,4,98,4,89
3053,4,101,4,102
3054,4,99,4,91
3055,4,94,4,87
3056,4,97,4,96
3057,4,99,4,91
3058,4,99,4,91
3059,4,90,4,98
3060,4,99,4,91
3061,4,98,4,89
3062,4,97,4,96
3063,4,92,4,103
3064,4,87,4,93
3065,4,87,4,93
3066,4,102,4,99
3067,4,94,4,87
3068,4,97,4,96
3069,4,87,4,93
3070,4,91,4,101
3071,4,89,4,106
3072,4,103,4,95
3073,4,88,4,90
3074,4,104,4,97
3075,4,90,4,98
3076,4,98,4,89
3077,4,92,4,103
3078,4,99,4,91
3079,4,106,4,104
3080,4,99,4,91
3081,4,97,4,96
3082,4,93,4,105
3083,4,91,4,101
3084,4,97,4,96
3085,4,98,4,89
3086,4,92,4,103
3087,4,90,4,98
3088,4,86,4,88
3089,4,88,4,90
3090,4,87,4,93
3091,4,87,4,93
3092,4,92,4,103
3093,4,87,4,93
3094,4,87,4,93
3095,4,105,4,94
3096,4,97,4,96
3097,4,90,4,98
3098,4,87,4,93
3099,4,102,4,99
3100,4,90,4,98
3101,4,105,4,94
3102,4,105,4,94
3103,4,87,4,93
3104,4,87,4,93
3105,4,100,4,92
3106,4,96,4,86
3107,4,87,4,93
3108,4,102,4,99
3109,4,103,4,95
3110,4,102,4,99
3111,4,91,4,101
3112,4,99,4,91
3113,4,103,4,95
3114,4,91,4,101
3115,4,89,4,106
3116,4,101,4,102
3117,4,88,4,90
3118,4,86,4,88
3119,4,100,4,92
3120,4,94,4,87
3121,4,93,4,105
3122,4,106,4,104
3123,4,93,4,105
3124,4,89,4,106
3125,4,100,4,92
3126,4,92,4,103
3127,4,99,4,91
3128,4,104,4,97
3129,4,102,4,99
3130,4,88,4,90
3131,4,104,4,97
3132,4,93,4,105
3133,4,91,4,101
3134,4,88,4,90
3135,4,102,4,99
3136,4,88,4,90
3137,4,97,4,96
3138,4,102,4,99
3139,4,92,4,103
3140,4,102,4,99
3141,4,100,4,92
3142,4,100,4,92
3143,4,95,4,100
3144,4,106,4,104
3145,4,102,4,99
3146,4,89,4,106
3147,4,89,4,106
3148,4,99,4,91
3149,4,99,4,91
3150,4,100,4,92
3151,4,94,4,87
3152,4,94,4,87
3153,4,95,4,100
3154,4,95,4,100
3155,4,89,4,106
3156,4,106,4,104
3157,4,96,4,86
3158,4,86,4,88
3159,4,94,4,87
3160,4,101,4,102
3161,4,86,4,88
3162,4,105,4,94
3163,4,93,4,105
3164,4,100,4,92
3165,4,100,4,92
3166,4,93,4,105
3167,4,95,4,100
3168,4,93,4,105
3169,4,102,4,99
3170,4,103,4,95
3171,4,98,4,89
3172,4,87,4,93
3173,4,92,4,103
3174,4,101,4,102
3175,4,90,4,98
3176,4,103,4,95
3177,4,97,4,96
3178,4,93,4,105
3179,4,91,4,101
3180,4,99,4,91
3181,4,93,4,105
3182,4,105,4,94
3183,4,95,4,100
3184,4,86,4,88
3185,4,102,4,99
3186,4,92,4,103
3187,4,94,4,87
3188,4,97,4,96
3189,4,91,4,101
3190,4,89,4,106
3191,4,91,4,101
3192,4,105,4,94
3193,4,106,4,104
3194,4,100,4,92
3195,4,105,4,94
3196,4,95,4,100
3197,4,97,4,96
3198,4,99,4,91
3199,4,99,4,91
3200,4,101,4,102
3201,4,93,4,105
3202,4,92,4,103
3203,4,100,4,92
3204,4,91,4,101
3205,4,87,4,93
3206,4,92,4,103
3207,4,102,4,99
3208,4,87,4,93
3209,4,86,4,88
3210,4,95,4,100
3211,4,100,4,92
3212,4,96,4,86
3213,4,105,4,94
3214,4,89,4,106
3215,4,106,4,104
3216,4,105,4,94
3217,4,94,4,87
3218,4,92,4,103
3219,4,105,4,94
3220,4,106,4,104
3221,4,103,4,95
3222,4,103,4,95
3223,4,97,4,96
3224,4,102,4,99
3225,4,93,4,105
3226,4,106,4,104
3227,4,104,4,97
3228,4,100,4,92
3229,4,95,4,100
3230,4,101,4,102
3231,4,97,4,96
3232,4,102,4,99
3233,4,91,4,101
3234,4,95,4,100
3235,4,105,4,94
3236,4,88,4,90
3237,4,96,4,86
3238,4,95,4,100
3239,4,98,4,89
3240,4,99,4,91
3241,4,96,4,86
3242,4,103,4,95
3243,4,99,4,91
3244,4,87,4,93
3245,4,97,4,96
3246,4,87,4,93
3247,4,102,4,99
3248,4,90,4,98
3249,4,92,4,103
3250,4,104,4,97
3251,4,95,4,100
3252,4,99,4,91
3253,4,86,4,88
3254,4,105,4,94
3255,4,87,4,93
3256,4,87,4,93
3257,4,102,4,99
3258,4,98,4,89
3259,4,99,4,91
3260,4,91,4,101
3261,4,100,4,92
3262,4,105,4,94
3263,4,94,4,87
3264,4,87,4,93
3265,4,91,4,101
3266,4,87,4,93
3267,4,92,4,103
3268,4,106,4,104
3269,4,106,4,104
3270,4,101,4,102
3271,4,86,4,88
3272,4,101,4,102
3273,4,97,4,96
3274,4,97,4,96
3275,4,87,4,93
3276,4,96,4,86
3277,4,93,4,105
3278,4,100,4,92
3279,4,101,4,102
3280,4,99,4,91
3281,4,105,4,94
3282,4,94,4,87
3283,4,87,4,93
3284,4,101,4,102
3285,4,94,4,87
3286,4,98,4,89
3287,4,92,4,103
3288,4,90,4,98
3289,4,89,4,106
3290,4,92,4,103
3291,4,104,4,97
3292,4,101,4,102
3293,4,98,4,89
3294,4,93,4,105
3295,4,91,4,101
3296,4,95,4,100
3297,4,95,4,100
3298,4,86,4,88
3299,4,94,4,87
3300,4,103,4,95
3301,4,86,4,88
3302,4,92,4,103
3303,4,87,4,93
3304,4,89,4,106
3305,4,103,4,95
3306,4,93,4,105
3307,4,100,4,92
3308,4,99,4,91
3309,4,94,4,87
3310,4,92,4,103
3311,4,97,4,96
3312,4,97,4,96
3313,4,103,4,95
3314,4,105,4,94
3315,4,103,4,95
3316,4,102,4,99
3317,4,96,4,86
3318,4,91,4,101
3319,4,89,4,106
3320,4,100,4,92
3321,4,95,4,100
3322,4,95,4,100
3323,4,102,4,99
3324,4,99,4,91
3325,4,92,4,103
3326,4,102,4,99
3327,4,106,4,104
3328,4,92,4,103
3329,4,95,4,100
3330,4,96,4,86
3331,4,98,4,89
3332,4,99,4,91
3333,4,99,4,91
3334,4,86,4,88
3335,4,95,4,100
3336,4,87,4,93
3337,4,88,4,90
3338,4,90,4,98
3339,4,87,4,93
3340,4,100,4,92
3341,4,96,4,86
3342,4,103,4,95
3343,4,92,4,103
3344,4,104,4,97
3345,4,103,4,95
3346,4,94,4,87
3347,4,105,4,94
3348,4,97,4,96
3349,4,97,4,96
3350,4,89,4,106
3351,4,93,4,105
3352,4,93,4,105
3353,4,103,4,95
3354,4,87,4,93
3355,4,86,4,88
3356,4,94,4,87
3357,4,93,4,105
3358,4,106,4,104
3359,4,89,4,106
3360,4,106,4,104
3361,4,97,4,96
3362,4,105,4,94
3363,4,101,4,102
3364,4,100,4,92
3365,4,99,4,91
3366,4,105,4,94
3367,4,94,4,87
3368,4,92,4,103
3369,4,95,4,100
3370,4,89,4,106
3371,4,104,4,97
3372,4,91,4,101
3373,4,104,4,97
3374,4,93,4,105
3375,4,91,4,101
3376,4,106,4,104
3377,4,101,4,102
3378,4,106,4,104
3379,4,97,4,96
3380,4,88,4,90
3381,4,96,4,86
3382,4,95,4,100
3383,4,100,4,92
3384,4,93,4,105
3385,4,87,4,93
3386,4,106,4,104
3387,4,94,4,87
3388,4,96,4,86
3389,4,102,4,99
3390,4,100,4,92
3391,4,102,4,99
3392,4,90,4,98
3393,4,91,4,101
3394,4,101,4,102
3395,4,93,4,105
3396,4,96,4,86
3397,4,105,4,94
3398,4,92,4,103
3399,4,86,4,88
3400,4,93,4,105
3401,4,93,4,105
3402,4,103,4,95
3403,4,93,4,105
3404,4,89,4,106
3405,4,100,4,92
3406,4,97,4,96
3407,4,90,4,98
3408,4,101,4,102
3409,4,86,4,88
3410,4,93,4,105
3411,4,96,4,86
3412,4,102,4,99
3413,4,99,4,91
3414,4,96,4,86
3415,4,96,4,86
3416,4,104,4,97
3417,4,104,4,97
3418,4,93,4,105
3419,4,99,4,91
3420,4,89,4,106
3421,4,87,4,93
3422,4,96,4,86
3423,4,106,4,104
3424,4,94,4,87
3425,4,91,4,101
3426,4,104,4,97
3427,4,102,4,99
3428,4,99,4,91
3429,4,90,4,98
3430,4,104,4,97
3431,4,90,4,98
3432,4,101,4,102
3433,4,96,4,86
3434,4,94,4,87
3435,4,87,4,93
3436,4,90,4,98
3437,4,105,4,94
3438,4,93,4,105
3439,4,104,4,97
3440,4,87,4,93
3441,4,104,4,97
3442,4,98,4,89
3443,4,86,4,88
3444,4,97,4,96
3445,4,89,4,106
3446,4,106,4,104
3447,4,99,4,91
3448,4,99,4,91
3449,4,102,4,99
3450,4,101,4,102
3451,4,104,4,97
3452,4,105,4,94
3453,4,88,4,90
3454,4,95,4,100
3455,4,89,4,106
3456,4,106,4,104
3457,4,104,4,97
3458,4,99,4,91
3459,4,94,4,87
3460,4,99,4,91
3461,4,100,4,92
3462,4,97,4,96
3463,4,100,4,92
3464,4,100,4,92
3465,4,90,4,98
3466,4,96,4,86
3467,4,99,4,91
3468,4,95,4,100
3469,4,89,4,106
3470,4,100,4,92
3471,4,105,4,94
3472,4,104,4,97
3473,4,92,4,103
3474,4,87,4,93
3475,4,93,4,105
3476,4,103,4,95
3477,4,88,4,90
3478,4,97,4,96
3479,4,96,4,86
3480,4,89,4,106
3481,4,99,4,91
3482,4,106,4,104
3483,4,97,4,96
3484,4,106,4,104
3485,4,94,4,87
3486,4,94,4,87
3487,4,99,4,91
3488,4,97,4,96
3489,4,94,4,87
3490,4,92,4,103
3491,4,87,4,93
3492,4,106,4,104
3493,4,94,4,87
3494,4,86,4,88
3495,4,106,4,104
3496,4,106,4,104
3497,4,93,4,105
3498,4,94,4,87
3499,4,104,4,97
3500,4,88,4,90
3501,4,95,4,100
3502,4,95,4,100
3503,4,102,4,99
3504,4,93,4,105
3505,4,87,4,93
3506,4,94,4,87
3507,4,106,4,104
3508,4,96,4,86
3509,4,103,4,95
3510,4,97,4,96
3511,4,93,4,105
3512,4,93,4,105
3513,4,103,4,95
3514,4,86,4,88
3515,4,106,4,104
3516,4,104,4,97
3517,4,96,4,86
3518,4,92,4,103
3519,4,92,4,103
3520,4,103,4,95
3521,4,87,4,93
3522,4,103,4,95
3523,4,94,4,87
3524,4,97,4,96
3525,4,94,4,87
3526,4,106,4,104
3527,4,102,4,99
3528,4,102,4,99
3529,4,97,4,96
3530,4,103,4,95
3531,4,106,4,104
3532,4,104,4,97
3533,4,96,4,86
3534,4,104,4,97
3535,4,103,4,95
3536,4,94,4,87
3537,4,97,4,96
3538,4,92,4,103
3539,4,96,4,86
3540,4,103,4,95
3541,4,106,4,104
3542,4,92,4,103
3543,4,103,4,95
3544,4,94,4,87
3545,4,100,4,92
3546,4,99,4,91
3547,4,93,4,105
3548,4,86,4,88
3549,4,94,4,87
3550,4,93,4,105
3551,4,100,4,92
3552,4,87,4,93
3553,4,106,4,104
3554,4,87,4,93
3555,4,102,4,99
3556,4,89,4,106
3557,4,102,4,99
3558,4,89,4,106
3559,4,94,4,87
3560,4,99,4,91
3561,4,87,4,93
3562,4,102,4,99
3563,4,103,4,95
3564,4,97,4,96
3565,4,89,4,106
3566,4,103,4,95
3567,4,102,4,99
3568,5,119,5,107
3569,5,126,5,108
3570,5,113,5,109
3571,5,110,5,110
3572,5,108,5,111
3573,5,118,5,112
3574,5,129,5,113
3575,5,127,5,114
3576,5,129,5,113
3577,5,126,5,108
3578,5,126,5,108
3579,5,119,5,107
3580,5,107,5,115
3581,5,107,5,115
3582,5,112,5,116
3583,5,114,5,117
3584,5,120,5,118
3585,5,112,5,116
3586,5,116,5,119
3587,5,125,5,120
3588,5,122,5,121
3589,5,116,5,119
3590,5,109,5,122
3591,5,124,5,123
3592,5,120,5,118
3593,5,120,5,118
3594,5,115,5,124
3595,5,112,5,116
3596,5,115,5,124
3597,5,124,5,123
3598,5,111,5,125
3599,5,110,5,110
3600,5,128,5,126
3601,5,119,5,107
3602,5,117,5,127
3603,5,122,5,121
3604,5,109,5,122
3605,5,119,5,107
3606,5,122,5,121
3607,5,114,5,117
3608,5,121,5,128
3609,5,107,5,115
3610,5,126,5,108
3611,5,107,5,115
3612,5,118,5,112
3613,5,129,5,113
3614,5,129,5,113
3615,5,129,5,113
3616,5,117,5,127
3617,5,129,5,113
3618,5,125,5,120
3619,5,109,5,122
3620,5,128,5,126
3621,5,128,5,126
3622,5,114,5,117
3623,5,126,5,108
3624,5,108,5,111
3625,5,118,5,112
3626,5,125,5,120
3627,5,122,5,121
3628,5,111,5,125
3629,5,126,5,108
3630,5,122,5,121
3631,5,108,5,111
3632,5,111,5,125
3633,5,115,5,124
3634,5,111,5,125
3635,5,114,5,117
3636,5,113,5,109
3637,5,117,5,127
3638,5,113,5,109
3639,5,125,5,120
3640,5,126,5,108
3641,5,110,5,110
3642,5,119,5,107
3643,5,116,5,119
3644,5,122,5,121
3645,5,125,5,120
3646,5,113,5,109
3647,5,113,5,109
3648,5,113,5,109
3649,5,119,5,107
3650,5,122,5,121
3651,5,110,5,110
3652,5,109,5,122
3653,5,108,5,111
3654,5,127,5,114
3655,5,114,5,117
3656,5,119,5,107
3657,5,117,5,127
3658,5,107,5,115
3659,5,110,5,110
3660,5,107,5,115
3661,5,107,5,115
3662,5,108,5,111
3663,5,110,5,110
3664,5,114,5,117
3665,5,124,5,123
3666,5,124,5,123
3667,5,112,5,116
3668,5,114,5,117
3669,5,118,5,112
3670,5,120,5,118
3671,5,126,5,108
3672,5,108,5,111
3673,5,112,5,116
3674,5,107,5,115
3675,5,108,5,111
3676,5,116,5,119
3677,5,123,5,129
3678,5,108,5,111
3679,5,118,5,112
3680,5,117,5,127
3681,5,110,5,110
3682,5,119,5,107
3683,5,116,5,119
3684,5,120,5,118
3685,5,125,5,120
3686,5,109,5,122
3687,5,120,5,118
3688,5,125,5,120
3689,5,124,5,123
3690,5,118,5,112
3691,5,126,5,108
3692,5,114,5,117
3693,5,115,5,124
3694,5,124,5,123
3695,5,111,5,125
3696,5,123,5,129
3697,5,107,5,115
3698,5,117,5,127
3699,5,124,5,123
3700,5,116,5,119
3701,5,111,5,125
3702,5,111,5,125
3703,5,123,5,129
3704,5,129,5,113
3705,5,110,5,110
3706,5,122,5,121
3707,5,128,5,126
3708,5,123,5,129
3709,5,118,5,112
3710,5,109,5,122
3711,5,124,5,123
3712,5,116,5,119
3713,5,107,5,115
3714,5,118,5,112
3715,5,116,5,119
3716,5,124,5,123
3717,5,115,5,124
3718,5,120,5,118
3719,5,111,5,125
3720,5,116,5,119
3721,5,122,5,121
3722,5,120,5,118
3723,5,119,5,107
3724,5,109,5,122
3725,5,127,5,114
3726,5,118,5,112
3727,5,128,5,126
3728,5,123,5,129
3729,5,123,5,129
3730,5,109,5,122
3731,5,129,5,113
3732,5,124,5,123
3733,5,120,5,118
3734,5,114,5,117
3735,5,111,5,125
3736,5,127,5,114
3737,5,119,5,107
3738,5,121,5,128
3739,5,115,5,124
3740,5,129,5,113
3741,5,112,5,116
3742,5,122,5,121
3743,5,118,5,112
3744,5,107,5,115
3745,5,112,5,116
3746,5,111,5,125
3747,5,108,5,111
3748,5,120,5,118
3749,5,113,5,109
3750,5,109,5,122
3751,5,111,5,125
3752,5,122,5,121
3753,5,124,5,123
3754,5,113,5,109
3755,5,113,5,109
3756,5,126,5,108
3757,5,118,5,112
3758,5,124,5,123
3759,5,117,5,127
3760,5,115,5,124
3761,5,118,5,112
3762,5,118,5,112
3763,5,128,5,126
3764,5,114,5,117
3765,5,118,5,112
3766,5,108,5,111
3767,5,125,5,120
3768,5,109,5,122
3769,5,127,5,114
3770,5,125,5,120
3771,5,120,5,118
3772,5,119,5,107
3773,5,129,5,113
3774,5,113,5,109
3775,5,113,5,109
3776,5,112,5,116
3777,5,125,5,120
3778,5,121,5,128
3779,5,117,5,127
3780,5,121,5,128
3781,5,113,5,109
3782,5,128,5,126
3783,5,113,5,109
3784,5,112,5,116
3785,5,120,5,118
3786,5,116,5,119
3787,5,125,5,120
3788,5,113,5,109
3789,5,112,5,116
3790,5,118,5,112
3791,5,124,5,123
3792,5,122,5,121
3793,5,111,5,125
3794,5,127,5,114
3795,5,108,5,111
3796,5,117,5,127
3797,5,118,5,112
3798,5,125,5,120
3799,5,129,5,113
3800,5,128,5,126
3801,5,121,5,128
3802,5,107,5,115
3803,5,113,5,109
3804,5,124,5,123
3805,5,122,5,121
3806,5,110,5,110
3807,5,127,5,114
3808,5,108,5,111
3809,5,127,5,114
3810,5,116,5,119
3811,5,128,5,126
3812,5,114,5,117
3813,5,110,5,110
3814,5,128,5,126
3815,5,113,5,109
3816,5,127,5,114
3817,5,113,5,109
3818,5,114,5,117
3819,5,122,5,121
3820,5,114,5,117
3821,5,127,5,114
3822,5,122,5,121
3823,5,110,5,110
3824,5,108,5,111
3825,5,109,5,122
3826,5,108,5,111
3827,5,116,5,119
3828,5,126,5,108
3829,5,121,5,128
3830,5,124,5,123
3831,5,114,5,117
3832,5,122,5,121
3833,5,126,5,108
3834,5,128,5,126
3835,5,117,5,127
3836,5,115,5,124
3837,5,125,5,120
3838,5,112,5,116
3839,5,122,5,121
3840,5,123,5,129
3841,5,109,5,122
3842,5,124,5,123
3843,5,121,5,128
3844,5,120,5,118
3845,5,128,5,126
3846,5,122,5,121
3847,5,118,5,112
3848,5,112,5,116
3849,5,111,5,125
3850,5,121,5,128
3851,5,115,5,124
3852,5,121,5,128
3853,5,113,5,109
3854,5,113,5,109
3855,5,127,5,114
3856,5,121,5,128
3857,5,121,5,128
3858,5,122,5,121
3859,5,118,5,112
3860,5,116,5,119
3861,5,116,5,119
3862,5,108,5,111
3863,5,124,5,123
3864,5,118,5,112
3865,5,115,5,124
3866,5,118,5,112
3867,5,114,5,117
3868,5,118,5,112
3869,5,114,5,117
3870,5,107,5,115
3871,5,126,5,108
3872,5,107,5,115
3873,5,117,5,127
3874,5,126,5,108
3875,5,114,5,117
3876,5,118,5,112
3877,5,125,5,120
3878,5,120,5,118
3879,5,128,5,126
3880,5,114,5,117
3881,5,119,5,107
3882,5,119,5,107
3883,5,121,5,128
3884,5,113,5,109
3885,5,107,5,115
3886,5,118,5,112
3887,5,107,5,115
3888,5,107,5,115
3889,5,114,5,117
3890,5,115,5,124
3891,5,129,5,113
3892,5,126,5,108
3893,5,114,5,117
3894,5,126,5,108
